"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-HTDD-NORMAL","meas_flag_DLY-HTDD-NORMAL","comp_flag_DLY-HTDD-NORMAL","years_DLY-HTDD-NORMAL","DLY-HTDD-BASE40","meas_flag_DLY-HTDD-BASE40","comp_flag_DLY-HTDD-BASE40","years_DLY-HTDD-BASE40","DLY-HTDD-BASE45","meas_flag_DLY-HTDD-BASE45","comp_flag_DLY-HTDD-BASE45","years_DLY-HTDD-BASE45","DLY-HTDD-BASE50","meas_flag_DLY-HTDD-BASE50","comp_flag_DLY-HTDD-BASE50","years_DLY-HTDD-BASE50","DLY-HTDD-BASE55","meas_flag_DLY-HTDD-BASE55","comp_flag_DLY-HTDD-BASE55","years_DLY-HTDD-BASE55","DLY-HTDD-BASE57","meas_flag_DLY-HTDD-BASE57","comp_flag_DLY-HTDD-BASE57","years_DLY-HTDD-BASE57","DLY-HTDD-BASE60","meas_flag_DLY-HTDD-BASE60","comp_flag_DLY-HTDD-BASE60","years_DLY-HTDD-BASE60","DLY-CLDD-NORMAL","meas_flag_DLY-CLDD-NORMAL","comp_flag_DLY-CLDD-NORMAL","years_DLY-CLDD-NORMAL","DLY-CLDD-BASE40","meas_flag_DLY-CLDD-BASE40","comp_flag_DLY-CLDD-BASE40","years_DLY-CLDD-BASE40","DLY-CLDD-BASE45","meas_flag_DLY-CLDD-BASE45","comp_flag_DLY-CLDD-BASE45","years_DLY-CLDD-BASE45","DLY-CLDD-BASE50","meas_flag_DLY-CLDD-BASE50","comp_flag_DLY-CLDD-BASE50","years_DLY-CLDD-BASE50","DLY-CLDD-BASE55","meas_flag_DLY-CLDD-BASE55","comp_flag_DLY-CLDD-BASE55","years_DLY-CLDD-BASE55","DLY-CLDD-BASE57","meas_flag_DLY-CLDD-BASE57","comp_flag_DLY-CLDD-BASE57","years_DLY-CLDD-BASE57","DLY-CLDD-BASE60","meas_flag_DLY-CLDD-BASE60","comp_flag_DLY-CLDD-BASE60","years_DLY-CLDD-BASE60","DLY-CLDD-BASE70","meas_flag_DLY-CLDD-BASE70","comp_flag_DLY-CLDD-BASE70","years_DLY-CLDD-BASE70","DLY-CLDD-BASE72","meas_flag_DLY-CLDD-BASE72","comp_flag_DLY-CLDD-BASE72","years_DLY-CLDD-BASE72","DLY-GRDD-BASE65","meas_flag_DLY-GRDD-BASE65","comp_flag_DLY-GRDD-BASE65","years_DLY-GRDD-BASE65","DLY-GRDD-BASE40","meas_flag_DLY-GRDD-BASE40","comp_flag_DLY-GRDD-BASE40","years_DLY-GRDD-BASE40","DLY-GRDD-BASE45","meas_flag_DLY-GRDD-BASE45","comp_flag_DLY-GRDD-BASE45","years_DLY-GRDD-BASE45","DLY-GRDD-BASE50","meas_flag_DLY-GRDD-BASE50","comp_flag_DLY-GRDD-BASE50","years_DLY-GRDD-BASE50","DLY-GRDD-BASE55","meas_flag_DLY-GRDD-BASE55","comp_flag_DLY-GRDD-BASE55","years_DLY-GRDD-BASE55","DLY-GRDD-BASE57","meas_flag_DLY-GRDD-BASE57","comp_flag_DLY-GRDD-BASE57","years_DLY-GRDD-BASE57","DLY-GRDD-BASE60","meas_flag_DLY-GRDD-BASE60","comp_flag_DLY-GRDD-BASE60","years_DLY-GRDD-BASE60","DLY-GRDD-BASE70","meas_flag_DLY-GRDD-BASE70","comp_flag_DLY-GRDD-BASE70","years_DLY-GRDD-BASE70","DLY-GRDD-BASE72","meas_flag_DLY-GRDD-BASE72","comp_flag_DLY-GRDD-BASE72","years_DLY-GRDD-BASE72","DLY-GRDD-TB4886","meas_flag_DLY-GRDD-TB4886","comp_flag_DLY-GRDD-TB4886","years_DLY-GRDD-TB4886","DLY-GRDD-TB5086","meas_flag_DLY-GRDD-TB5086","comp_flag_DLY-GRDD-TB5086","years_DLY-GRDD-TB5086","DLY-PRCP-PCTALL-GE001HI","meas_flag_DLY-PRCP-PCTALL-GE001HI","comp_flag_DLY-PRCP-PCTALL-GE001HI","years_DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","meas_flag_DLY-PRCP-PCTALL-GE100HI","comp_flag_DLY-PRCP-PCTALL-GE100HI","years_DLY-PRCP-PCTALL-GE100HI","DLY-PRCP-PCTALL-GE200HI","meas_flag_DLY-PRCP-PCTALL-GE200HI","comp_flag_DLY-PRCP-PCTALL-GE200HI","years_DLY-PRCP-PCTALL-GE200HI","DLY-PRCP-PCTALL-GE400HI","meas_flag_DLY-PRCP-PCTALL-GE400HI","comp_flag_DLY-PRCP-PCTALL-GE400HI","years_DLY-PRCP-PCTALL-GE400HI","DLY-PRCP-PCTALL-GE600HI","meas_flag_DLY-PRCP-PCTALL-GE600HI","comp_flag_DLY-PRCP-PCTALL-GE600HI","years_DLY-PRCP-PCTALL-GE600HI","DLY-PRCP-25PCTL","meas_flag_DLY-PRCP-25PCTL","comp_flag_DLY-PRCP-25PCTL","years_DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","meas_flag_DLY-PRCP-50PCTL","comp_flag_DLY-PRCP-50PCTL","years_DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","meas_flag_DLY-PRCP-75PCTL","comp_flag_DLY-PRCP-75PCTL","years_DLY-PRCP-75PCTL","MTD-PRCP-NORMAL","meas_flag_MTD-PRCP-NORMAL","comp_flag_MTD-PRCP-NORMAL","years_MTD-PRCP-NORMAL","YTD-PRCP-NORMAL","meas_flag_YTD-PRCP-NORMAL","comp_flag_YTD-PRCP-NORMAL","years_YTD-PRCP-NORMAL"
"USW00014762","01-17"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","17","99","    29.4"," ","R","14","    36.8"," ","R","14","    22.1"," ","R","15","    14.7"," ","R","14","    11.6"," ","R","14","    12.6"," ","R","14","    11.5"," ","R","15","     7.0"," ","R","14","    35.6"," ","R","14","    11.7"," ","R","14","    16.1"," ","R","14","    20.8"," ","R","14","    25.6"," ","R","14","    27.6"," ","R","14","    30.6"," ","R","14","     0.0"," ","R","14","     1.2"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.2"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.6"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.6"," ","S","15","     5.3"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.54"," ","S","15","    1.54"," ","S","15"
"USW00014762","01-18"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","18","99","    29.3"," ","R","14","    36.7"," ","R","14","    21.9"," ","R","15","    14.8"," ","R","14","    11.6"," ","R","14","    12.6"," ","R","14","    11.5"," ","R","15","     7.0"," ","R","14","    35.7"," ","R","14","    11.8"," ","R","14","    16.1"," ","R","14","    20.9"," ","R","14","    25.7"," ","R","14","    27.7"," ","R","14","    30.7"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.4"," ","S","15","    12.5"," ","S","15","     5.3"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.63"," ","S","15","    1.63"," ","S","15"
"USW00014762","01-19"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","19","99","    29.2"," ","R","14","    36.6"," ","R","14","    21.8"," ","R","15","    14.8"," ","R","14","    11.5"," ","R","14","    12.6"," ","R","14","    11.5"," ","R","15","     7.0"," ","R","14","    35.8"," ","R","14","    11.8"," ","R","14","    16.2"," ","R","14","    21.0"," ","R","14","    25.8"," ","R","14","    27.8"," ","R","14","    30.8"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.5"," ","S","15","     5.2"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.72"," ","S","15","    1.72"," ","S","15"
"USW00014762","01-20"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","20","99","    29.1"," ","R","14","    36.5"," ","R","14","    21.7"," ","R","15","    14.9"," ","R","14","    11.5"," ","R","14","    12.5"," ","R","14","    11.5"," ","R","15","     7.0"," ","R","14","    35.9"," ","R","14","    11.9"," ","R","14","    16.3"," ","R","14","    21.0"," ","R","14","    25.9"," ","R","14","    27.9"," ","R","14","    30.9"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.5"," ","S","15","     5.2"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.80"," ","S","15","    1.80"," ","S","15"
"USW00014762","01-21"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","21","99","    29.0"," ","R","14","    36.5"," ","R","14","    21.6"," ","R","15","    14.9"," ","R","14","    11.5"," ","R","14","    12.5"," ","R","14","    11.5"," ","R","15","     6.9"," ","R","14","    36.0"," ","R","14","    11.9"," ","R","14","    16.3"," ","R","14","    21.1"," ","R","14","    26.0"," ","R","14","    28.0"," ","R","14","    31.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.6"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.6"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.89"," ","S","15","    1.89"," ","S","15"
"USW00014762","01-22"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","22","99","    29.0"," ","R","14","    36.4"," ","R","14","    21.5"," ","R","15","    15.0"," ","R","14","    11.5"," ","R","14","    12.5"," ","R","14","    11.5"," ","R","15","     6.9"," ","R","14","    36.0"," ","R","14","    12.0"," ","R","14","    16.4"," ","R","14","    21.2"," ","R","14","    26.1"," ","R","14","    28.1"," ","R","14","    31.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.6"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.6"," ","S","15","    12.6"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    1.98"," ","S","15","    1.98"," ","S","15"
"USW00014762","01-23"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","23","99","    28.9"," ","R","14","    36.4"," ","R","14","    21.4"," ","R","15","    15.0"," ","R","14","    11.4"," ","R","14","    12.4"," ","R","14","    11.5"," ","R","15","     6.9"," ","R","14","    36.1"," ","R","14","    12.1"," ","R","14","    16.5"," ","R","14","    21.3"," ","R","14","    26.2"," ","R","14","    28.1"," ","R","14","    31.1"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.6"," ","R","14","     0.5"," ","R","14","    46.6"," ","S","15","    22.7"," ","S","15","    12.7"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.07"," ","S","15","    2.07"," ","S","15"
"USW00014762","01-24"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","24","99","    28.8"," ","R","14","    36.4"," ","R","14","    21.3"," ","R","15","    15.0"," ","R","14","    11.4"," ","R","14","    12.4"," ","R","14","    11.4"," ","R","15","     6.9"," ","R","14","    36.1"," ","R","14","    12.1"," ","R","14","    16.6"," ","R","14","    21.4"," ","R","14","    26.2"," ","R","14","    28.2"," ","R","14","    31.1"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.4"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.6"," ","S","15","    22.7"," ","S","15","    12.8"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.16"," ","S","15","    2.16"," ","S","15"
"USW00014762","01-25"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","25","99","    28.8"," ","R","14","    36.3"," ","R","14","    21.3"," ","R","15","    15.1"," ","R","14","    11.4"," ","R","14","    12.3"," ","R","14","    11.4"," ","R","15","     6.9"," ","R","14","    36.2"," ","R","14","    12.2"," ","R","14","    16.7"," ","R","14","    21.4"," ","R","14","    26.2"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.6"," ","S","15","    12.8"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.26"," ","S","15","    2.26"," ","S","15"
"USW00014762","01-26"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","26","99","    28.8"," ","R","14","    36.3"," ","R","14","    21.2"," ","R","15","    15.1"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.2"," ","R","14","    12.3"," ","R","14","    16.7"," ","R","14","    21.4"," ","R","14","    26.3"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.6"," ","S","15","    22.6"," ","S","15","    12.8"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.35"," ","S","15","    2.35"," ","S","15"
"USW00014762","01-27"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","27","99","    28.8"," ","R","14","    36.3"," ","R","14","    21.2"," ","R","15","    15.1"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.2"," ","R","14","    12.3"," ","R","14","    16.7"," ","R","14","    21.5"," ","R","14","    26.3"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.6"," ","S","15","    22.6"," ","S","15","    12.8"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.43"," ","S","15","    2.43"," ","S","15"
"USW00014762","01-28"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","28","99","    28.8"," ","R","14","    36.3"," ","R","14","    21.2"," ","R","15","    15.1"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.2"," ","R","14","    12.3"," ","R","14","    16.7"," ","R","14","    21.4"," ","R","14","    26.3"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.1"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.6"," ","S","15","    22.5"," ","S","15","    12.8"," ","S","15","     5.1"," ","S","15","     0.6"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.51"," ","S","15","    2.51"," ","S","15"
"USW00014762","01-29"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","29","99","    28.8"," ","R","14","    36.4"," ","R","14","    21.2"," ","R","15","    15.2"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.2"," ","R","14","    12.2"," ","R","14","    16.7"," ","R","14","    21.4"," ","R","14","    26.3"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.1"," ","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.9"," ","S","15","     5.2"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.60"," ","S","15","    2.60"," ","S","15"
"USW00014762","01-30"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","30","99","    28.8"," ","R","14","    36.4"," ","R","14","    21.2"," ","R","15","    15.2"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.2"," ","R","14","    12.2"," ","R","14","    16.6"," ","R","14","    21.4"," ","R","14","    26.2"," ","R","14","    28.2"," ","R","14","    31.2"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.5"," ","S","15","    22.5"," ","S","15","    12.9"," ","S","15","     5.2"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.69"," ","S","15","    2.69"," ","S","15"
"USW00014762","01-31"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","01","31","99","    28.9"," ","R","14","    36.5"," ","R","14","    21.3"," ","R","15","    15.2"," ","R","14","    11.3"," ","R","14","    12.3"," ","R","14","    11.3"," ","R","15","     6.8"," ","R","14","    36.1"," ","R","14","    12.2"," ","R","14","    16.6"," ","R","14","    21.3"," ","R","14","    26.2"," ","R","14","    28.1"," ","R","14","    31.1"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     1.0"," ","R","14","     0.5"," ","R","14","     0.2"," ","R","14","     0.0","X","R","14","     0.0","X","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.0"," ","R","14","     0.7"," ","R","14","     0.5"," ","R","14","    46.4"," ","S","15","    22.5"," ","S","15","    12.9"," ","S","15","     5.2"," ","S","15","     0.7"," ","S","15","     0.1"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.26"," ","S","15","    2.78"," ","S","15","    2.78"," ","S","15"
"USW00014762","02-01"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","02","01","99","    28.9"," ","R","15","    36.5"," ","R","15","    21.3"," ","R","15","    15.2"," ","R","15","    11.3"," ","R","15","    12.3"," ","R","15","    11.2"," ","R","15","     6.8"," ","R","15","    36.1"," ","R","15","    12.1"," ","R","15","    16.5"," ","R","15","    21.3"," ","R","15","    26.1"," ","R","15","    28.1"," ","R","15","    31.1"," ","R","15","     0.0"," ","R","15","     1.1"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.1"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.0","X","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.7"," ","R","15","     0.5"," ","R","15","    46.4"," ","S","15","    22.5"," ","S","15","    13.0"," ","S","15","     5.3"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.09"," ","S","15","    0.27"," ","S","15","    0.09"," ","S","12","    2.87"," ","S","12"
